First_Word,Second_Word,Probability
3e_1_0006,im,1.0
street,a,0.045454545454545456
street,3e_1_0007,0.045454545454545456
3e_1_0007,show,1.0
show,show,0.004545454545454545
i,forgot,0.0003549875754348598
forgot,the,1.0
of,it,0.002053388090349076
it,already,0.002824858757062147
already,3e_1_0008,0.3333333333333333
3e_1_0008,please,1.0
restaurants,3e_1_0009,0.0021551724137931034
3e_1_0009,show,1.0
nakapan,3e_1_0010,0.045454545454545456
3e_1_0010,what,1.0
best,thai,0.02702702702702703
berkeley,3e_1_0011,0.00641025641025641
3e_1_0011,can,1.0
over,3e_1_0012,0.0019083969465648854
3e_1_0012,what,1.0
other,kinds,0.030303030303030304
south,east,0.23529411764705882
get,in,0.009433962264150943
berkeley,3e_1_0013,0.00641025641025641
3e_1_0013,south,1.0
food,3e_1_0014,0.0007987220447284345
3e_1_0014,whenever,1.0
whenever,3e_1_0015,0.25
3e_1_0015,whenever,1.0
whenever,3e_1_0016,0.25
3e_1_0016,any,1.0
day,3e_1_0017,0.011111111111111112
3e_1_0017,dinner,1.0
dinner,3e_1_0018,0.002109704641350211
3e_1_0018,not,1.0
much,3e_1_0019,0.011235955056179775
3e_1_0019,whats,1.0
whats,lillys,0.030303030303030304
lillys,3e_1_0020,0.1
3e_1_0020,lets,1.0
over,3e_1_0021,0.0019083969465648854
3e_1_0021,wait,1.0
wait,can,0.25
list,3e_1_0022,0.00390625
3e_1_0022,what,1.0
is,joshuya,0.002173913043478261
joshuya,3e_1_0023,0.1111111111111111
3e_1_0023,show,1.0
joshuya,3e_1_0024,0.1111111111111111
3e_1_0024,this,1.0
place,sounds,0.006622516556291391
sounds,pretty,0.25
good,3e_1_0025,0.0078125
3e_1_0025,not,1.0
some,kind,0.002364066193853428
food,3e_1_0026,0.0007987220447284345
3e_1_0026,can,1.0
list,3e_1_0027,0.00390625
3e_1_0027,okay,1.0
over,3e_1_0028,0.0019083969465648854
3e_1_0028,okay,1.0
expensive,not,0.006666666666666667
not,japanese,0.010752688172043012
japanese,and,0.011494252873563218
indian,something,0.00510204081632653
else,3e_1_0029,0.16666666666666666
3e_1_0029,i,1.0
said,not,0.01694915254237288
food,3e_1_0030,0.0007987220447284345
3e_1_0030,computer,1.0
computer,i,0.125
chinese,not,0.0051813471502590676
japanese,not,0.011494252873563218
indian,3e_1_0031,0.00510204081632653
3e_1_0031,okay,1.0
me,asian,0.001072961373390558
food,3e_1_0032,0.0007987220447284345
3e_1_0032,asian,1.0
food,3e_1_0033,0.0007987220447284345
3e_1_0033,okay,1.0
please,remove,0.0035211267605633804
remove,the,1.0
food,restaurants,0.003194888178913738
restaurants,from,0.0021551724137931034
list,no,0.00390625
no,chinese,0.021505376344086023
food,3e_1_0034,0.0007987220447284345
3e_1_0034,not,1.0
food,3e_1_0035,0.0007987220447284345
3e_1_0035,okay,1.0
over,3e_1_0036,0.0019083969465648854
3e_1_0036,okay,1.0
berkeley,3e_1_0037,0.00641025641025641
3e_1_0037,kosher,1.0
kosher,3e_1_0038,0.08333333333333333
3e_1_0038,no,1.0
say,close,0.02127659574468085
close,and,0.011627906976744186
say,short,0.02127659574468085
short,i,0.3333333333333333
wanted,kosher,0.045454545454545456
food,3e_1_0039,0.0007987220447284345
3e_1_0039,type,1.0
food,kosher,0.0007987220447284345
distance,anywhere,0.005235602094240838
anywhere,3e_1_0040,0.01818181818181818
3e_1_0040,not,1.0
not,saturday,0.021505376344086023
saturday,3e_1_0041,0.006289308176100629
3e_1_0041,any,1.0
day,but,0.05555555555555555
saturday,3e_1_0042,0.006289308176100629
3e_1_0042,lunch,1.0
dinner,3e_1_0043,0.002109704641350211
3e_1_0043,it,1.0
matter,3e_1_0044,0.006329113924050633
3e_1_0044,okay,1.0
okay,not,0.011363636363636364
me,kosher,0.001072961373390558
food,3e_1_0045,0.0007987220447284345
3e_1_0045,okay,1.0
about,kosher,0.000864304235090752
food,3e_1_0046,0.0007987220447284345
3e_1_0046,sure,1.0
sure,food,0.3333333333333333
food,3e_1_0047,0.0007987220447284345
3e_1_0047,kosher,1.0
kosher,3e_1_0048,0.08333333333333333
3e_1_0048,did,1.0
did,anybody,0.14285714285714285
anybody,ever,1.0
ever,tell,0.16666666666666666
tell,you,0.00437636761487965
you,youre,0.0017889087656529517
youre,really,0.14285714285714285
really,stupid,0.01818181818181818
stupid,3e_1_0049,0.3333333333333333
3e_1_0049,okay,1.0
food,3e_1_0050,0.0007987220447284345
3e_1_0050,show,1.0
venezia,3e_1_0051,0.03125
3e_1_0051,okay,1.0
now,3e_1_0052,0.015151515151515152
3e_1_0052,caffe,1.0
giovanni,3e_1_0053,0.02857142857142857
3e_1_0053,caffe,1.0
giovanni,3e_1_0054,0.02857142857142857
3e_1_0054,the,1.0
list,3e_1_0055,0.00390625
3e_1_0055,caffe,1.0
giovanni,3e_1_0056,0.02857142857142857
3e_1_0056,spats,1.0
spats,3e_1_0057,0.037037037037037035
3e_1_0057,spats,1.0
spats,3e_1_0058,0.037037037037037035
3e_1_0058,is,1.0
restaurant,3e_1_0059,0.001321003963011889
3e_1_0059,cafe,1.0
marmara,show,0.125
marmara,3e_1_0060,0.125
3e_1_0060,do,1.0
a,copy,0.000946073793755913
copy,of,1.0
menu,3e_1_0061,0.0196078431372549
3e_1_0061,whats,1.0
breakfast,3e_1_0062,0.005952380952380952
3e_1_0062,how,1.0
about,anywhere,0.000864304235090752
berkeley,3e_1_0063,0.00641025641025641
3e_1_0063,how,1.0
dinner,3e_1_0064,0.002109704641350211
3e_1_0064,whats,1.0
whats,nadines,0.030303030303030304
nadines,3e_1_0065,0.2
3e_1_0065,how,1.0
nadines,3e_1_0066,0.2
3e_1_0066,okay,1.0
petrouchka,3e_1_0067,0.0625
3e_1_0067,show,1.0
again,3e_1_0068,0.0064516129032258064
3e_1_0068,okay,1.0
lalimes,3e_1_0069,0.08333333333333333
3e_1_0069,are,1.0
other,mediterranean,0.030303030303030304
restaurants,3e_1_0070,0.0021551724137931034
3e_1_0070,mediterranean,1.0
mediterranean,not,0.05263157894736842
not,vegetarian,0.0035842293906810036
vegetarian,3e_1_0071,0.009345794392523364
3e_1_0071,whats,1.0
whats,britmaries,0.030303030303030304
britmaries,3e_1_0072,0.16666666666666666
3e_1_0072,okay,1.0
okay,shows,0.005681818181818182
shows,me,1.0
again,3e_1_0073,0.0064516129032258064
3e_1_0073,show,1.0
olivetos,3e_1_0074,0.07692307692307693
3e_1_0074,olivetos,1.0
olivetos,show,0.07692307692307693
olivetos,3e_1_0075,0.07692307692307693
3e_1_0075,olivetos,1.0
olivetos,3e_1_0076,0.07692307692307693
3e_1_0076,show,1.0
of,mediterranean,0.002053388090349076
restaurants,3e_1_0077,0.0021551724137931034
3e_1_0077,how,1.0
dinner,3e_1_0078,0.002109704641350211
3e_1_0078,show,1.0
olivetos,3e_1_0079,0.07692307692307693
3e_1_0079,show,1.0
olivetos,3e_1_0080,0.07692307692307693
3e_1_0080,show,1.0
of,european,0.004106776180698152
restaurants,3e_1_0081,0.0021551724137931034
3e_1_0081,show,1.0
restaurants,3e_1_0082,0.0021551724137931034
3e_1_0082,how,1.0
metropole,or,0.038461538461538464
it,metropole,0.002824858757062147
metropole,3e_1_0083,0.038461538461538464
3e_1_0083,okay,1.0
okay,are,0.011363636363636364
any,middle,0.007389162561576354
restaurants,3e_1_0084,0.0021551724137931034
3e_1_0084,like,1.0
restaurants,3e_1_0085,0.0021551724137931034
3e_1_0085,okay,1.0
the,additional,0.0008920606601248885
one,3e_1_0086,0.008064516129032258
3e_1_0086,can,1.0
please,3e_1_0087,0.0035211267605633804
3e_1_0087,show,1.0
of,middle,0.002053388090349076
restaurants,3e_1_0088,0.0021551724137931034
3e_1_0088,it,1.0
here,3e_1_0089,0.022222222222222223
3e_1_0089,anywhere,1.0
fine,3e_1_0090,0.025
3e_1_0090,okay,1.0
about,lamediterranee,0.000864304235090752
lamediterranee,something,1.0
that,3e_1_0091,0.005050505050505051
3e_1_0091,arent,1.0
know,lebanese,0.004672897196261682
lebanese,or,1.0
or,syrian,0.006211180124223602
syrian,or,1.0
or,turkish,0.006211180124223602
turkish,or,0.3333333333333333
or,persian,0.006211180124223602
persian,or,0.09090909090909091
or,armenian,0.006211180124223602
armenian,kind,1.0
around,kurdish,0.020833333333333332
kurdish,iraqi,1.0
iraqi,something,1.0
that,3e_1_0092,0.005050505050505051
3e_1_0092,okay,1.0
howbout,north,0.02702702702702703
north,african,0.3333333333333333
african,are,0.05263157894736842
any,north,0.0024630541871921183
restaurants,3e_1_0093,0.0021551724137931034
3e_1_0093,okay,1.0
i,already,0.0003549875754348598
already,know,0.3333333333333333
nile,so,0.05555555555555555
so,why,0.009900990099009901
about,khasba,0.001728608470181504
khasba,3e_1_0094,0.3333333333333333
3e_1_0094,howbout,1.0
howbout,khasba,0.02702702702702703
khasba,3e_1_0095,0.3333333333333333
3e_1_0095,it,1.0
berkeley,3e_1_0096,0.00641025641025641
3e_1_0096,please,1.0
please,change,0.0035211267605633804
anywhere,3e_1_0097,0.01818181818181818
3e_1_0097,tell,1.0
khasba,3e_1_0098,0.3333333333333333
3e_1_0098,do,1.0
any,australian,0.0024630541871921183
australian,restaurants,0.25
list,oh,0.00390625
that,south,0.005050505050505051
asian,3e_1_0099,0.029411764705882353
3e_1_0099,okay,1.0
okay,why,0.005681818181818182
over,with,0.0019083969465648854
with,south,0.015151515151515152
asian,3e_1_0100,0.029411764705882353
3e_1_0100,are,1.0
any,french,0.0024630541871921183
restaurants,3e_1_0101,0.0021551724137931034
3e_1_0101,id,1.0
restaurant,3e_1_0102,0.001321003963011889
3e_1_0102,any,1.0
day,3e_1_0103,0.011111111111111112
3e_1_0103,any,1.0
price,any,0.03076923076923077
distance,3e_1_0104,0.005235602094240838
3e_1_0104,however,1.0
however,far,0.5
takes,3e_1_0105,0.5
3e_1_0105,anywhere,1.0
anywhere,3e_1_0106,0.01818181818181818
3e_1_0106,tell,1.0
eiffel,or,0.02857142857142857
or,however,0.006211180124223602
however,you,0.5
you,pronounce,0.0017889087656529517
pronounce,it,1.0
it,3e_1_0107,0.002824858757062147
3e_1_0107,tell,1.0
that,other,0.005050505050505051
one,whoa,0.008064516129032258
whoa,show,1.0
again,3e_1_0108,0.0064516129032258064
3e_1_0108,tell,1.0
ivre,3e_1_0109,0.06666666666666667
3e_1_0109,computer,1.0
computer,quit,0.125
quit,and,0.5
and,log,0.0029411764705882353
log,off,1.0
off,start,0.25
restaurant,some,0.001321003963011889
some,day,0.0070921985815602835
day,on,0.05555555555555555
weekend,some,0.023255813953488372
on,some,0.0015873015873015873
weekend,no,0.023255813953488372
would,not,0.0025
not,like,0.007168458781362007
sunday,only,0.009433962264150943
only,i,0.023255813953488372
weekend,give,0.023255813953488372
in,two,0.0026041666666666665
miles,distance,0.006369426751592357
dollars,dont,0.0014124293785310734
king,avenue,0.09090909090909091
avenue,on,0.043478260869565216
over,ethnic,0.0019083969465648854
have,within,0.0013422818791946308
eat,anything,0.0012033694344163659
but,japanese,0.014925373134328358
japanese,i,0.011494252873563218
eat,south,0.0024067388688327317
eat,latin,0.0024067388688327317
latin,american,1.0
mexican,fo,0.007462686567164179
fo,i,1.0
nortenos,tell,0.2727272727272727
last,two,0.1111111111111111
cancun,tell,0.06666666666666667
cancun,please,0.06666666666666667
all,mexican,0.01694915254237288
guerreros,id,0.0625
guerreros,i,0.125
a,cuban,0.001892147587511826
about,yorkshire,0.001728608470181504
chips,tell,0.1111111111111111
think,its,0.03125
its,i,0.019230769230769232
go,another,0.002053388090349076
another,day,0.16666666666666666
but,monday,0.029850746268656716
an,oriental,0.006711409395973154
cambodianas,tell,0.07142857142857142
me,also,0.001072961373390558
also,about,0.05
restaurants,further,0.0021551724137931034
try,european,0.017543859649122806
no,european,0.005376344086021506
distance,anymore,0.005235602094240838
anymore,i,0.2
cost,anymore,0.0125
anymore,tell,0.2
the,prices,0.0008920606601248885
prices,for,1.0
anymore,did,0.2
did,gary,0.14285714285714285
gary,try,1.0
to,crash,0.0003681885125184094
crash,it,1.0
on,purpose,0.0015873015873015873
purpose,and,1.0
it,did,0.011299435028248588
did,work,0.14285714285714285
work,or,0.5
or,it,0.006211180124223602
did,not,0.42857142857142855
not,i,0.0035842293906810036
thats,at,0.018867924528301886
for,at,0.001488095238095238
wednesday,or,0.043478260869565216
and,my,0.0029411764705882353
favorite,meal,0.14285714285714285
is,sauerkraut,0.002173913043478261
sauerkraut,5c_1_0001,1.0
5c_1_0001,start,1.0
for,spanish,0.004464285714285714
spanish,dinner,0.047619047619047616
tonight,5c_1_0002,0.024390243902439025
5c_1_0002,i,1.0
tuesday,5c_1_0003,0.015151515151515152
5c_1_0003,spanish,1.0
nice,5c_1_0004,0.03571428571428571
5c_1_0004,it,1.0
i__c__s__i,5c_1_0005,0.005714285714285714
5c_1_0005,it,1.0
expensive,5c_1_0006,0.006666666666666667
5c_1_0006,maybe,1.0
we,try,0.047619047619047616
restaurant,5c_1_0007,0.001321003963011889
5c_1_0007,it,1.0
more,far,0.00196078431372549
maybe,ten,0.0625
car,5c_1_0008,0.02040816326530612
5c_1_0008,i,1.0
dollars,5c_1_0009,0.0014124293785310734
5c_1_0009,i,1.0
dollars,5c_1_0010,0.0014124293785310734
5c_1_0010,do,1.0
the,nortenos,0.001784121320249777
nortenos,5c_1_0011,0.09090909090909091
5c_1_0011,how,1.0
many,seats,0.1111111111111111
seats,are,0.5
nortenos,5c_1_0012,0.09090909090909091
5c_1_0012,may,1.0
last,list,0.2222222222222222
please,5c_1_0013,0.0035211267605633804
5c_1_0013,may,1.0
please,5c_1_0014,0.0035211267605633804
5c_1_0014,i,1.0
food,5c_1_0015,0.0007987220447284345
5c_1_0015,ets,1.0
ets,about,1.0
sushi,5c_1_0016,0.02564102564102564
5c_1_0016,could,1.0
i__c__s__i,5c_1_0017,0.005714285714285714
5c_1_0017,i,1.0
dollars,5c_1_0018,0.0014124293785310734
5c_1_0018,do,1.0
california,sushi,0.07407407407407407
sushi,5c_1_0019,0.02564102564102564
5c_1_0019,do,1.0
called,california,0.08333333333333333
sushi,5c_1_0020,0.02564102564102564
5c_1_0020,start,1.0
over,5c_1_0021,0.0019083969465648854
5c_1_0021,could,1.0
pizza,5c_1_0022,0.01
5c_1_0022,i,1.0
dinner,5c_1_0023,0.002109704641350211
5c_1_0023,i,1.0
care,5c_1_0024,0.012658227848101266
5c_1_0024,i,1.0
care,5c_1_0025,0.012658227848101266
5c_1_0025,i,1.0
any,special,0.0024630541871921183
special,requirements,1.0
requirements,5c_1_0026,1.0
5c_1_0026,i,1.0
pizza,5c_1_0027,0.01
5c_1_0027,it,1.0
it,depends,0.002824858757062147
depends,5c_1_0028,1.0
5c_1_0028,i,1.0
pizza,5c_1_0029,0.01
5c_1_0029,i,1.0
care,5c_1_0030,0.012658227848101266
5c_1_0030,has,1.0
has,ninos,0.02631578947368421
restaurant,pasta,0.001321003963011889
pasta,too,0.1111111111111111
too,5c_1_0031,0.014925373134328358
5c_1_0031,do,1.0
have,pasta,0.0013422818791946308
pasta,in,0.1111111111111111
in,ninos,0.0026041666666666665
restaurant,5c_1_0032,0.001321003963011889
5c_1_0032,may,1.0
please,5c_1_0033,0.0035211267605633804
5c_1_0033,i,1.0
jupiter,5c_1_0034,0.06666666666666667
5c_1_0034,i,1.0
american,junk,0.006369426751592357
today,5c_1_0035,0.0078125
5c_1_0035,i,1.0
hamburgers,5c_1_0036,0.0625
5c_1_0036,i,1.0
hamburgers,5c_1_0037,0.0625
5c_1_0037,i,1.0
like,real,0.0006544502617801048
real,american,0.1
american,burgers,0.006369426751592357
burgers,5c_1_0038,0.25
5c_1_0038,start,1.0
over,5c_1_0039,0.0019083969465648854
5c_1_0039,start,1.0
over,5c_1_0040,0.0019083969465648854
5c_1_0040,is,1.0
berkeley,5c_1_0041,0.00641025641025641
5c_1_0041,is,1.0
king,in,0.09090909090909091
berkeley,5c_1_0042,0.00641025641025641
5c_1_0042,i,1.0
about,burger,0.000864304235090752
king,5c_1_0043,0.09090909090909091
5c_1_0043,do,1.0
chezpanisse,5c_1_0044,0.020833333333333332
5c_1_0044,i,1.0
have,reasonable,0.0013422818791946308
reasonable,seafood,0.3333333333333333
seafood,maybe,0.041666666666666664
i__c__s__i,5c_1_0045,0.005714285714285714
5c_1_0045,5c_1_0046,1.0
5c_1_0046,i,1.0
like,seafood,0.0006544502617801048
seafood,5c_1_0047,0.041666666666666664
5c_1_0047,i,1.0
seafood,5c_1_0048,0.041666666666666664
5c_1_0048,on,1.0
saturday,5c_1_0049,0.006289308176100629
5c_1_0049,i,1.0
nice,candle,0.03571428571428571
candle,light,1.0
light,dinner,1.0
dinner,5c_1_0050,0.002109704641350211
5c_1_0050,i,1.0
the,costs,0.001784121320249777
costs,5c_1_0051,0.0625
5c_1_0051,i,1.0
dinner,5c_1_0052,0.002109704641350211
5c_1_0052,dinner,1.0
dinner,5c_1_0053,0.002109704641350211
5c_1_0053,is,1.0
marina,5c_1_0054,0.2
5c_1_0054,i,1.0
marina,5c_1_0055,0.2
5c_1_0055,the,1.0
marina,5c_1_0056,0.2
5c_1_0056,i,1.0
costs,5c_1_0057,0.0625
5c_1_0057,do,1.0
the,skates,0.0008920606601248885
skates,5c_1_0058,0.125
5c_1_0058,do,1.0
marina,5c_1_0059,0.2
5c_1_0059,start,1.0
over,5c_1_0060,0.0019083969465648854
5c_1_0060,i,1.0
today,5c_1_0061,0.0078125
5c_1_0061,about,1.0
walk,5c_1_0062,0.014084507042253521
5c_1_0062,start,1.0
over,5c_1_0063,0.0019083969465648854
5c_1_0063,i,1.0
tonight,for,0.0975609756097561
dinner,5c_1_0064,0.002109704641350211
5c_1_0064,start,1.0
over,5c_1_0065,0.0019083969465648854
5c_1_0065,i,1.0
have,california,0.0013422818791946308
california,lunch,0.037037037037037035
for,reasonable,0.001488095238095238
reasonable,price,0.6666666666666666
price,in,0.015384615384615385
a,walking,0.001892147587511826
i__c__s__i,5c_1_0066,0.005714285714285714
5c_1_0066,i,1.0
a,reasonable,0.000946073793755913
price,5c_1_0067,0.015384615384615385
5c_1_0067,not,1.0
much,5c_1_0068,0.011235955056179775
5c_1_0068,start,1.0
over,5c_1_0069,0.0019083969465648854
5c_1_0069,i,1.0
cheap,japanese,0.006802721088435374
japanese,lunch,0.011494252873563218
today,in,0.0234375
area,around,0.030303030303030304
i__c__s__i,5c_1_0070,0.005714285714285714
5c_1_0070,start,1.0
over,5c_1_0071,0.0019083969465648854
5c_1_0071,i,1.0
i__c__s__i,5c_1_0072,0.005714285714285714
5c_1_0072,i,1.0
i__c__s__i,5c_1_0073,0.005714285714285714
5c_1_0073,i,1.0
tomorrow,less,0.014492753623188406
me,think,0.001072961373390558
that,say,0.015151515151515152
say,on,0.02127659574468085
some,sushis,0.002364066193853428
sushis,sushi,1.0
sushi,please,0.02564102564102564
please,springrolls,0.0035211267605633804
springrolls,plea,1.0
plea,rolls,1.0
rolls,please,1.0
eat,meat,0.0024067388688327317
meat,please,0.2222222222222222
please,next,0.0035211267605633804
next,i,0.08333333333333333
dollars,next,0.002824858757062147
and,nine,0.0029411764705882353
cost,eight,0.00625
dollars,close,0.0014124293785310734
please,display,0.0035211267605633804
display,all,0.3333333333333333
berkeley,give,0.00641025641025641
shattuck,please,0.0625
again,list,0.012903225806451613
at,less,0.00881057268722467
meters,meters,0.07692307692307693
meters,maybe,0.07692307692307693
maybe,the,0.03125
meters,the,0.23076923076923078
five,meters,0.0034965034965034965
meters,far,0.15384615384615385
far,the,0.010101010101010102
over,hungarian,0.0019083969465648854
hungarian,i,0.375
eat,hungarian,0.0024067388688327317
evening,say,0.015151515151515152
persons,i,0.5
spend,fifty,0.00641025641025641
not,farther,0.0035842293906810036
than,say,0.002512562814070352
say,five,0.0425531914893617
blocks,i,0.044444444444444446
go,farther,0.002053388090349076
blocks,the,0.022222222222222223
spend,forty,0.003205128205128205
german,i,0.013513513513513514
icksee,do,0.00819672131147541
serve,ribeye,0.018518518518518517
ribeye,steaks,1.0
steaks,i,1.0
serve,wiener,0.018518518518518517
wiener,schnitzel,1.0
schnitzel,i,1.0
japanese,is,0.011494252873563218
with,benihama,0.015151515151515152
benihama,i,1.0
a,bavarian,0.000946073793755913
bavarian,style,0.5
style,restaurant,0.25
ivre,give,0.06666666666666667
eiffel,where,0.02857142857142857
get,red,0.009433962264150943
red,bordeaux,1.0
bordeaux,wine,1.0
wine,0e_1_0001,0.1
0e_1_0001,start,1.0
over,0e_1_0002,0.0019083969465648854
0e_1_0002,i,1.0
nearby,0e_1_0003,0.06666666666666667
0e_1_0003,id,1.0
pasta,0e_1_0004,0.1111111111111111
0e_1_0004,id,1.0
pasta,0e_1_0005,0.1111111111111111
0e_1_0005,pizza,1.0
pizza,0e_1_0006,0.01
0e_1_0006,dont,1.0
today,0e_1_0007,0.0078125
0e_1_0007,i,1.0
lunch,0e_1_0008,0.002544529262086514
0e_1_0008,i,1.0
know,0e_1_0009,0.004672897196261682
0e_1_0009,i,1.0
know,0e_1_0010,0.004672897196261682
0e_1_0010,it,1.0
matter,0e_1_0011,0.006329113924050633
0e_1_0011,about,1.0
dollars,0e_1_0012,0.0014124293785310734
0e_1_0012,id,1.0
spats,0e_1_0013,0.037037037037037035
0e_1_0013,id,1.0
restaurant,0e_1_0014,0.001321003963011889
0e_1_0014,can,1.0
again,0e_1_0015,0.0064516129032258064
0e_1_0015,please,1.0
giovanni,0e_1_0016,0.02857142857142857
0e_1_0016,i,1.0
giovanni,0e_1_0017,0.02857142857142857
0e_1_0017,start,1.0
over,a2_1_0001,0.0019083969465648854
a2_1_0001,start,1.0
over,oops,0.0019083969465648854
oops,is,0.5
it,recording,0.002824858757062147
recording,a2_1_0002,0.2
a2_1_0002,i,1.0
eat,african,0.0012033694344163659
food,a2_1_0003,0.0007987220447284345
a2_1_0003,wednesday,1.0
wednesday,a2_1_0004,0.014492753623188406
a2_1_0004,dinner,1.0
dinner,a2_1_0005,0.002109704641350211
a2_1_0005,twenty,1.0
evening,a2_1_0006,0.015151515151515152
a2_1_0006,say,1.0
miles,give,0.006369426751592357
give,or,0.005235602094240838
or,take,0.006211180124223602
take,be_1_0001,0.02564102564102564
be_1_0001,i,1.0
restaurant,tomorrow,0.0066050198150594455
icksee,be_1_0002,0.00819672131147541
be_1_0002,id,1.0
night,be_1_0003,0.010752688172043012
be_1_0003,what,1.0
serve,there,0.018518518518518517
there,be_1_0004,0.004629629629629629
be_1_0004,i,1.0
food,next,0.0007987220447284345
saturday,be_1_0005,0.006289308176100629
be_1_0005,id,1.0
restaurant,be_1_0006,0.001321003963011889
be_1_0006,this,1.0
one,be_1_0007,0.008064516129032258
be_1_0007,do,1.0
restaurant,far,0.001321003963011889
icksee,be_1_0008,0.00819672131147541
be_1_0008,id,1.0
food,be_1_0009,0.0007987220447284345
be_1_0009,i,1.0
cost,a,0.00625
one,would,0.008064516129032258
okay,be_1_0010,0.005681818181818182
be_1_0010,i,1.0
icksee,be_1_0011,0.00819672131147541
be_1_0011,i,1.0
i__c__s__i,be_1_0012,0.005714285714285714
be_1_0012,i,1.0
instead,be_1_0013,0.047619047619047616
be_1_0013,which,1.0
sunday,be_1_0014,0.009433962264150943
be_1_0014,id,1.0
the,less,0.001784121320249777
one,be_1_0015,0.008064516129032258
be_1_0015,i,1.0
expensive,be_1_0016,0.006666666666666667
be_1_0016,start,1.0
over,be_1_0017,0.0019083969465648854
be_1_0017,start,1.0
over,be_1_0018,0.0019083969465648854
be_1_0018,i,1.0
lunch,be_1_0019,0.002544529262086514
be_1_0019,id,1.0
food,be_1_0020,0.0007987220447284345
be_1_0020,on,1.0
sunday,morning,0.009433962264150943
morning,and,0.06666666666666667
expensive,place,0.013333333333333334
place,be_1_0021,0.006622516556291391
be_1_0021,it,1.0
distance,be_1_0022,0.005235602094240838
be_1_0022,i,1.0
na,change,0.006896551724137931
and,go,0.0029411764705882353
japanese,be_1_0023,0.011494252873563218
be_1_0023,do,1.0
sunday,be_1_0024,0.009433962264150943
be_1_0024,it,1.0
cost,but,0.00625
sunday,be_1_0025,0.009433962264150943
be_1_0025,i,1.0
morning,be_1_0026,0.06666666666666667
be_1_0026,the,1.0
restaurant,doesnt,0.001321003963011889
matter,be_1_0027,0.006329113924050633
be_1_0027,id,1.0
food,be_1_0028,0.0007987220447284345
be_1_0028,im,1.0
in,california,0.0026041666666666665
food,be_1_0029,0.0007987220447284345
be_1_0029,i,1.0
expensive,be_1_0030,0.006666666666666667
be_1_0030,i,1.0
only,be_1_0031,0.023255813953488372
be_1_0031,do,1.0
serve,any,0.018518518518518517
any,additional,0.0024630541871921183
additional,food,0.043478260869565216
there,1b_1_0001,0.004629629629629629
1b_1_0001,lets,1.0
start,1b_1_0002,0.0018148820326678765
1b_1_0002,what,1.0
chinese,1b_1_0003,0.0051813471502590676
1b_1_0003,youre,1.0
youre,quite,0.14285714285714285
quite,good,0.25
good,buddy,0.0078125
buddy,1b_1_0004,0.5
1b_1_0004,id,1.0
id,prefer,0.007680491551459293
prefer,a,0.04
of,lets,0.002053388090349076
minutes,1b_1_0005,0.003424657534246575
1b_1_0005,i,1.0
understand,your,0.07692307692307693
your,question,0.047619047619047616
question,1b_1_0006,0.3333333333333333
1b_1_0006,all,1.0
right,lets,0.037037037037037035
lunch,1b_1_0007,0.002544529262086514
1b_1_0007,okay,1.0
else,1b_1_0008,0.16666666666666666
1b_1_0008,okay,1.0
now,lets,0.015151515151515152
else,1b_1_0009,0.16666666666666666
1b_1_0009,i,1.0
pizza,1b_1_0010,0.01
1b_1_0010,lets,1.0
distance,about,0.005235602094240838
i__c__s__i,1b_1_0011,0.005714285714285714
1b_1_0011,i,1.0
said,distance,0.01694915254237288
distance,buddy,0.005235602094240838
buddy,1b_1_0012,0.5
1b_1_0012,okay,1.0
look,now,0.06666666666666667
a,cost,0.000946073793755913
dollars,1b_1_0013,0.0014124293785310734
1b_1_0013,i,1.0
restaurant,1b_1_0014,0.001321003963011889
1b_1_0014,theres,1.0
thai,in,0.004608294930875576
in,center,0.0026041666666666665
what,this,0.0034482758620689655
one,1b_1_0015,0.008064516129032258
1b_1_0015,i,1.0
lunch,1b_1_0016,0.002544529262086514
1b_1_0016,back,1.0
thai,please,0.004608294930875576
please,1b_1_0017,0.0035211267605633804
1b_1_0017,no,1.0
bucks,4c_1_0001,0.020833333333333332
4c_1_0001,do,1.0
restaurant,4c_1_0002,0.001321003963011889
4c_1_0002,tomorrow,1.0
tomorrow,4c_1_0003,0.014492753623188406
4c_1_0003,lunch,1.0
lunch,4c_1_0004,0.002544529262086514
4c_1_0004,do,1.0
something,between,0.010309278350515464
dollars,4c_1_0005,0.0014124293785310734
4c_1_0005,lunch,1.0
lunch,4c_1_0006,0.002544529262086514
4c_1_0006,i,1.0
five,but,0.0034965034965034965
dollars,4c_1_0007,0.0014124293785310734
4c_1_0007,i,1.0
to,use,0.0003681885125184094
use,bus,0.3333333333333333
bus,or,0.25
or,bart,0.006211180124223602
bart,or,0.1111111111111111
or,bicycle,0.006211180124223602
bicycle,or,0.25
something,4c_1_0008,0.010309278350515464
4c_1_0008,okay,1.0
fifteen,hundred,0.007352941176470588
meters,4c_1_0009,0.07692307692307693
4c_1_0009,okay,1.0
okay,something,0.005681818181818182
from,asia,0.003952569169960474
asia,would,1.0
okay,4c_1_0010,0.005681818181818182
4c_1_0010,is,1.0
a,japan,0.000946073793755913
japan,restaurant,1.0
restaurant,4c_1_0011,0.001321003963011889
4c_1_0011,what,1.0
about,spending,0.000864304235090752
spending,more,0.14285714285714285
money,4c_1_0012,0.011904761904761904
4c_1_0012,it,1.0
expensive,4c_1_0013,0.006666666666666667
4c_1_0013,and,1.0
and,for,0.01764705882352941
